STB Manufacturer,STB Model,STB Serial,STB Production Date,Chipset Type,Chipset Version,Chipset Id
INTEK Digital,HD-S73CX,C28H1552L02463,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538276
INTEK Digital,HD-S73CX,C28H1552L02464,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544189
INTEK Digital,HD-S73CX,C28H1552L02465,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529269
INTEK Digital,HD-S73CX,C28H1552L02466,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529452
INTEK Digital,HD-S73CX,C28H1552L02467,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532989
INTEK Digital,HD-S73CX,C28H1552L02468,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535406
INTEK Digital,HD-S73CX,C28H1552L02469,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535235
INTEK Digital,HD-S73CX,C28H1552L02470,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536023
INTEK Digital,HD-S73CX,C28H1552L02471,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529446
INTEK Digital,HD-S73CX,C28H1552L02472,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536039
INTEK Digital,HD-S73CX,C28H1552L02473,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533041
INTEK Digital,HD-S73CX,C28H1552L02474,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541609
INTEK Digital,HD-S73CX,C28H1552L02475,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536948
INTEK Digital,HD-S73CX,C28H1552L02476,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540735
INTEK Digital,HD-S73CX,C28H1552L02477,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541482
INTEK Digital,HD-S73CX,C28H1552L02478,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539307
INTEK Digital,HD-S73CX,C28H1552L02479,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537760
INTEK Digital,HD-S73CX,C28H1552L02480,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535243
INTEK Digital,HD-S73CX,C28H1552L02481,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541053
INTEK Digital,HD-S73CX,C28H1552L02482,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539568
INTEK Digital,HD-S73CX,C28H1552L02483,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539587
INTEK Digital,HD-S73CX,C28H1552L02484,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532176
INTEK Digital,HD-S73CX,C28H1552L02485,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514874
INTEK Digital,HD-S73CX,C28H1552L02486,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537817
INTEK Digital,HD-S73CX,C28H1552L02487,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532175
INTEK Digital,HD-S73CX,C28H1552L02488,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532153
INTEK Digital,HD-S73CX,C28H1552L02489,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516042
INTEK Digital,HD-S73CX,C28H1552L02490,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535779
INTEK Digital,HD-S73CX,C28H1552L02491,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538823
INTEK Digital,HD-S73CX,C28H1552L02492,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539486
INTEK Digital,HD-S73CX,C28H1552L02493,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535980
INTEK Digital,HD-S73CX,C28H1552L02494,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535546
INTEK Digital,HD-S73CX,C28H1552L02495,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535386
INTEK Digital,HD-S73CX,C28H1552L02496,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534650
INTEK Digital,HD-S73CX,C28H1552L02497,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535550
INTEK Digital,HD-S73CX,C28H1552L02498,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652542301
INTEK Digital,HD-S73CX,C28H1552L02499,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535718
INTEK Digital,HD-S73CX,C28H1552L02500,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535611
INTEK Digital,HD-S73CX,C28H1552L02501,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535640
INTEK Digital,HD-S73CX,C28H1552L02502,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535708
INTEK Digital,HD-S73CX,C28H1552L02503,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516418
INTEK Digital,HD-S73CX,C28H1552L02504,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537101
INTEK Digital,HD-S73CX,C28H1552L02505,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536000
INTEK Digital,HD-S73CX,C28H1552L02506,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516040
INTEK Digital,HD-S73CX,C28H1552L02507,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535594
INTEK Digital,HD-S73CX,C28H1552L02508,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535290
INTEK Digital,HD-S73CX,C28H1552L02509,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534974
INTEK Digital,HD-S73CX,C28H1552L02510,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535423
INTEK Digital,HD-S73CX,C28H1552L02511,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529454
INTEK Digital,HD-S73CX,C28H1552L02512,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535679
INTEK Digital,HD-S73CX,C28H1552L02513,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516440
INTEK Digital,HD-S73CX,C28H1552L02514,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514481
INTEK Digital,HD-S73CX,C28H1552L02515,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535945
INTEK Digital,HD-S73CX,C28H1552L02516,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534966
INTEK Digital,HD-S73CX,C28H1552L02517,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535471
INTEK Digital,HD-S73CX,C28H1552L02518,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535425
INTEK Digital,HD-S73CX,C28H1552L02519,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516208
INTEK Digital,HD-S73CX,C28H1552L02520,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529273
INTEK Digital,HD-S73CX,C28H1552L02521,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535602
INTEK Digital,HD-S73CX,C28H1552L02522,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535127
INTEK Digital,HD-S73CX,C28H1552L02523,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535495
INTEK Digital,HD-S73CX,C28H1552L02524,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516077
INTEK Digital,HD-S73CX,C28H1552L02525,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532382
INTEK Digital,HD-S73CX,C28H1552L02526,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535556
INTEK Digital,HD-S73CX,C28H1552L02527,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535078
INTEK Digital,HD-S73CX,C28H1552L02528,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535117
INTEK Digital,HD-S73CX,C28H1552L02529,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535146
INTEK Digital,HD-S73CX,C28H1552L02530,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535497
INTEK Digital,HD-S73CX,C28H1552L02531,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540755
INTEK Digital,HD-S73CX,C28H1552L02532,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541005
INTEK Digital,HD-S73CX,C28H1552L02533,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540648
INTEK Digital,HD-S73CX,C28H1552L02534,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535592
INTEK Digital,HD-S73CX,C28H1552L02535,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540607
INTEK Digital,HD-S73CX,C28H1552L02536,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535131
INTEK Digital,HD-S73CX,C28H1552L02537,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539336
INTEK Digital,HD-S73CX,C28H1552L02538,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535284
INTEK Digital,HD-S73CX,C28H1552L02539,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536526
INTEK Digital,HD-S73CX,C28H1552L02540,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536726
INTEK Digital,HD-S73CX,C28H1552L02541,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536747
INTEK Digital,HD-S73CX,C28H1552L02542,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541013
INTEK Digital,HD-S73CX,C28H1552L02543,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516412
INTEK Digital,HD-S73CX,C28H1552L02544,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540987
INTEK Digital,HD-S73CX,C28H1552L02545,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535069
INTEK Digital,HD-S73CX,C28H1552L02546,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536500
INTEK Digital,HD-S73CX,C28H1552L02547,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536762
INTEK Digital,HD-S73CX,C28H1552L02548,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539543
INTEK Digital,HD-S73CX,C28H1552L02549,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540814
INTEK Digital,HD-S73CX,C28H1552L02550,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544427
INTEK Digital,HD-S73CX,C28H1552L02551,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536009
INTEK Digital,HD-S73CX,C28H1552L02552,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540261
INTEK Digital,HD-S73CX,C28H1552L02553,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535529
INTEK Digital,HD-S73CX,C28H1552L02554,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514362
INTEK Digital,HD-S73CX,C28H1552L02555,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540753
INTEK Digital,HD-S73CX,C28H1552L02556,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536033
INTEK Digital,HD-S73CX,C28H1552L02557,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533272
INTEK Digital,HD-S73CX,C28H1552L02558,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535137
INTEK Digital,HD-S73CX,C28H1552L02559,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532229
INTEK Digital,HD-S73CX,C28H1552L02560,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652531135
INTEK Digital,HD-S73CX,C28H1552L02561,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534998
INTEK Digital,HD-S73CX,C28H1552L02562,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539041
INTEK Digital,HD-S73CX,C28H1552L02563,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536612
INTEK Digital,HD-S73CX,C28H1552L02564,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544006
INTEK Digital,HD-S73CX,C28H1552L02565,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652543931
INTEK Digital,HD-S73CX,C28H1552L02566,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529478
INTEK Digital,HD-S73CX,C28H1552L02567,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652543951
INTEK Digital,HD-S73CX,C28H1552L02568,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652543949
INTEK Digital,HD-S73CX,C28H1552L02569,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535454
INTEK Digital,HD-S73CX,C28H1552L02570,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535695
INTEK Digital,HD-S73CX,C28H1552L02571,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544044
INTEK Digital,HD-S73CX,C28H1552L02572,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537353
INTEK Digital,HD-S73CX,C28H1552L02573,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532642
INTEK Digital,HD-S73CX,C28H1552L02574,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515642
INTEK Digital,HD-S73CX,C28H1552L02575,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537711
INTEK Digital,HD-S73CX,C28H1552L02576,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514346
INTEK Digital,HD-S73CX,C28H1552L02577,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540956
INTEK Digital,HD-S73CX,C28H1552L02578,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539638
INTEK Digital,HD-S73CX,C28H1552L02579,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537494
INTEK Digital,HD-S73CX,C28H1552L02580,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535796
INTEK Digital,HD-S73CX,C28H1552L02581,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540832
INTEK Digital,HD-S73CX,C28H1552L02582,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539104
INTEK Digital,HD-S73CX,C28H1552L02583,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532451
INTEK Digital,HD-S73CX,C28H1552L02584,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514460
INTEK Digital,HD-S73CX,C28H1552L02585,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544347
INTEK Digital,HD-S73CX,C28H1552L02586,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532225
INTEK Digital,HD-S73CX,C28H1552L02587,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539109
INTEK Digital,HD-S73CX,C28H1552L02588,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537832
INTEK Digital,HD-S73CX,C28H1552L02589,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532476
INTEK Digital,HD-S73CX,C28H1552L02590,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529328
INTEK Digital,HD-S73CX,C28H1552L02591,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537705
INTEK Digital,HD-S73CX,C28H1552L02592,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536896
INTEK Digital,HD-S73CX,C28H1552L02593,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537345
INTEK Digital,HD-S73CX,C28H1552L02594,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535583
INTEK Digital,HD-S73CX,C28H1552L02595,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544126
INTEK Digital,HD-S73CX,C28H1552L02596,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534765
INTEK Digital,HD-S73CX,C28H1552L02597,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541083
INTEK Digital,HD-S73CX,C28H1552L02598,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536596
INTEK Digital,HD-S73CX,C28H1552L02599,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539324
INTEK Digital,HD-S73CX,C28H1552L02600,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539990
INTEK Digital,HD-S73CX,C28H1552L02601,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537546
INTEK Digital,HD-S73CX,C28H1552L02602,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541538
INTEK Digital,HD-S73CX,C28H1552L02603,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536044
INTEK Digital,HD-S73CX,C28H1552L02604,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541049
INTEK Digital,HD-S73CX,C28H1552L02605,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541799
INTEK Digital,HD-S73CX,C28H1552L02606,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652515704
INTEK Digital,HD-S73CX,C28H1552L02607,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539266
INTEK Digital,HD-S73CX,C28H1552L02608,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541475
INTEK Digital,HD-S73CX,C28H1552L02609,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537873
INTEK Digital,HD-S73CX,C28H1552L02610,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535409
INTEK Digital,HD-S73CX,C28H1552L02611,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539133
INTEK Digital,HD-S73CX,C28H1552L02612,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535681
INTEK Digital,HD-S73CX,C28H1552L02613,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516402
INTEK Digital,HD-S73CX,C28H1552L02614,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537770
INTEK Digital,HD-S73CX,C28H1552L02615,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544057
INTEK Digital,HD-S73CX,C28H1552L02616,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540919
INTEK Digital,HD-S73CX,C28H1552L02617,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533250
INTEK Digital,HD-S73CX,C28H1552L02618,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541547
INTEK Digital,HD-S73CX,C28H1552L02619,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652543932
INTEK Digital,HD-S73CX,C28H1552L02620,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537502
INTEK Digital,HD-S73CX,C28H1552L02621,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541555
INTEK Digital,HD-S73CX,C28H1552L02622,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537719
INTEK Digital,HD-S73CX,C28H1552L02623,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540783
INTEK Digital,HD-S73CX,C28H1552L02624,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536623
INTEK Digital,HD-S73CX,C28H1552L02625,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516073
INTEK Digital,HD-S73CX,C28H1552L02626,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539271
INTEK Digital,HD-S73CX,C28H1552L02627,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539313
INTEK Digital,HD-S73CX,C28H1552L02628,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652543998
INTEK Digital,HD-S73CX,C28H1552L02629,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539558
INTEK Digital,HD-S73CX,C28H1552L02630,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652531743
INTEK Digital,HD-S73CX,C28H1552L02631,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544303
INTEK Digital,HD-S73CX,C28H1552L02632,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540538
INTEK Digital,HD-S73CX,C28H1552L02633,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537567
INTEK Digital,HD-S73CX,C28H1552L02634,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535993
INTEK Digital,HD-S73CX,C28H1552L02635,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535701
INTEK Digital,HD-S73CX,C28H1552L02636,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537307
INTEK Digital,HD-S73CX,C28H1552L02637,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533298
INTEK Digital,HD-S73CX,C28H1552L02638,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533302
INTEK Digital,HD-S73CX,C28H1552L02639,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529448
INTEK Digital,HD-S73CX,C28H1552L02640,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652543883
INTEK Digital,HD-S73CX,C28H1552L02641,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540383
INTEK Digital,HD-S73CX,C28H1552L02642,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532227
INTEK Digital,HD-S73CX,C28H1552L02643,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537365
INTEK Digital,HD-S73CX,C28H1552L02644,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541559
INTEK Digital,HD-S73CX,C28H1552L02645,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540623
INTEK Digital,HD-S73CX,C28H1552L02646,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540003
INTEK Digital,HD-S73CX,C28H1552L02647,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537397
INTEK Digital,HD-S73CX,C28H1552L02648,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539976
INTEK Digital,HD-S73CX,C28H1552L02649,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541791
INTEK Digital,HD-S73CX,C28H1552L02650,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514740
INTEK Digital,HD-S73CX,C28H1552L02651,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541793
INTEK Digital,HD-S73CX,C28H1552L02652,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541719
INTEK Digital,HD-S73CX,C28H1552L02653,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533256
INTEK Digital,HD-S73CX,C28H1552L02654,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539974
INTEK Digital,HD-S73CX,C28H1552L02655,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541789
INTEK Digital,HD-S73CX,C28H1552L02656,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541057
INTEK Digital,HD-S73CX,C28H1552L02657,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544014
INTEK Digital,HD-S73CX,C28H1552L02658,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540640
INTEK Digital,HD-S73CX,C28H1552L02659,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539640
INTEK Digital,HD-S73CX,C28H1552L02660,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541975
INTEK Digital,HD-S73CX,C28H1552L02661,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652516007
INTEK Digital,HD-S73CX,C28H1552L02662,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652542298
INTEK Digital,HD-S73CX,C28H1552L02663,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537566
INTEK Digital,HD-S73CX,C28H1552L02664,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536714
INTEK Digital,HD-S73CX,C28H1552L02665,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652530858
INTEK Digital,HD-S73CX,C28H1552L02666,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652543318
INTEK Digital,HD-S73CX,C28H1552L02667,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536749
INTEK Digital,HD-S73CX,C28H1552L02668,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536656
INTEK Digital,HD-S73CX,C28H1552L02669,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532195
INTEK Digital,HD-S73CX,C28H1552L02670,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536647
INTEK Digital,HD-S73CX,C28H1552L02671,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544050
INTEK Digital,HD-S73CX,C28H1552L02672,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540593
INTEK Digital,HD-S73CX,C28H1552L02673,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536641
INTEK Digital,HD-S73CX,C28H1552L02674,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514634
INTEK Digital,HD-S73CX,C28H1552L02675,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652525683
INTEK Digital,HD-S73CX,C28H1552L02676,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536911
INTEK Digital,HD-S73CX,C28H1552L02677,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652543975
INTEK Digital,HD-S73CX,C28H1552L02678,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535513
INTEK Digital,HD-S73CX,C28H1552L02679,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535948
INTEK Digital,HD-S73CX,C28H1552L02680,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514643
INTEK Digital,HD-S73CX,C28H1552L02681,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544075
INTEK Digital,HD-S73CX,C28H1552L02682,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529442
INTEK Digital,HD-S73CX,C28H1552L02683,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652532201
INTEK Digital,HD-S73CX,C28H1552L02684,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514623
INTEK Digital,HD-S73CX,C28H1552L02685,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540859
INTEK Digital,HD-S73CX,C28H1552L02686,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539326
INTEK Digital,HD-S73CX,C28H1552L02687,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541511
INTEK Digital,HD-S73CX,C28H1552L02688,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514459
INTEK Digital,HD-S73CX,C28H1552L02689,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652533430
INTEK Digital,HD-S73CX,C28H1552L02690,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514621
INTEK Digital,HD-S73CX,C28H1552L02691,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536702
INTEK Digital,HD-S73CX,C28H1552L02692,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514466
INTEK Digital,HD-S73CX,C28H1552L02693,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652544168
INTEK Digital,HD-S73CX,C28H1552L02694,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541017
INTEK Digital,HD-S73CX,C28H1552L02695,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652537828
INTEK Digital,HD-S73CX,C28H1552L02696,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652535968
INTEK Digital,HD-S73CX,C28H1552L02697,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652540834
INTEK Digital,HD-S73CX,C28H1552L02698,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536627
INTEK Digital,HD-S73CX,C28H1552L02699,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652541615
INTEK Digital,HD-S73CX,C28H1552L02700,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536952
INTEK Digital,HD-S73CX,C28H1552L02701,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652514447
INTEK Digital,HD-S73CX,C28H1552L02702,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652536594
INTEK Digital,HD-S73CX,C28H1552L02703,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652538347
INTEK Digital,HD-S73CX,C28H1552L02704,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652539248
INTEK Digital,HD-S73CX,C28H1552L02705,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652529377
INTEK Digital,HD-S73CX,C28H1552L02706,2015-12-21,Broadcom_BCM7358,BCM7358TPK,652534769
