"Operator Name";"Operator Group Name";"STB Manufacturer";"STB Model";"STB Serial";"STB Production Date";"Chipset Manufacturer";"Chipset Type";"Chipset Version";"Chipset Id"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02647";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537397"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02648";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539976"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02649";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541791"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02650";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514740"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02651";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541793"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02652";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541719"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02653";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533256"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02654";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539974"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02655";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541789"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02656";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541057"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02657";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544014"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02658";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540640"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02659";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539640"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02660";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541975"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02661";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516007"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02662";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652542298"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02663";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537566"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02664";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536714"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02665";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652530858"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02666";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652543318"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02667";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536749"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02668";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536656"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02669";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532195"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02670";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536647"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02671";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544050"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02672";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540593"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02673";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536641"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02674";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514634"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02675";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525683"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02676";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536911"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02677";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652543975"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02678";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535513"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02679";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535948"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02680";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514643"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02681";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544075"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02682";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529442"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02683";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532201"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02684";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514623"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02685";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540859"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02686";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539326"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02687";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541511"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02688";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514459"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02689";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533430"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02690";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514621"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02691";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536702"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02692";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514466"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02693";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544168"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02694";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541017"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02695";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652537828"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02696";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535968"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02697";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540834"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02698";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536627"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02699";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541615"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02700";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536952"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02701";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514447"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02702";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536594"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02703";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538347"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02704";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539248"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02705";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529377"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02706";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534769"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02707";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540625"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02708";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534832"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02709";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516212"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02710";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652515657"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02711";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514494"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02712";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516210"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02713";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535896"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02714";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535035"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02715";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534824"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02716";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538399"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02717";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534795"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02718";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535032"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02719";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541738"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02720";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652515715"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02721";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544435"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02722";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540002"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02723";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539205"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02724";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540274"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02725";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540008"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02726";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534791"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02727";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534913"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02728";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535398"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02729";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534783"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02730";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536994"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02731";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544193"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02732";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516435"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02733";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532778"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02734";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534881"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02735";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525612"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02736";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516400"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02737";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532520"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02738";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532514"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02739";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535978"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02740";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652540850"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02741";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529751"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02742";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535344"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02743";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525546"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02744";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529623"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02745";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532946"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02746";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532159"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02747";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535465"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02748";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544953"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02749";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532134"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02750";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652515975"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02751";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535863"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02752";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652541522"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02753";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525283"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02754";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652543943"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02755";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516103"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02756";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652533001"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02757";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532665"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02758";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652514474"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02759";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538280"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02760";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516528"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02761";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535453"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02762";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532712"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02763";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534885"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02764";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516414"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02765";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529567"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02766";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539986"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02767";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532741"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02768";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539684"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02769";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652516410"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02770";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525565"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02771";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535938"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02772";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652529518"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02773";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532929"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02774";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532551"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02775";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652542203"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02776";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532644"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02777";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652532786"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02778";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652538407"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02779";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652536968"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02780";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535538"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02781";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652539668"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02782";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652534745"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02783";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652535569"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02784";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652544073"
"Albanian Satellite Communication";"";"INTEK Digital";"HD-S73CX";"C28H1552L02785";"2015-12-21";"Broadcom";"Broadcom_BCM7358";"BCM7358TPK";"00652525268"
